trade_num,entry_date,entry_time,exit_date,exit_time,symbol,qty,entry_price,exit_price,pnl_inr,pnl_pct,holding_bars,reason,cash_before,cash_after
1,2025-05-14,15:00,2025-05-14,15:15,M&M,161,3103.4,3103.1,-48.300000000029286,-0.009666817039382028,1,STOP,500352.6,999951.7
2,2025-05-15,10:30,2025-05-15,15:15,M&M,160,3108.8,3132.0,3711.999999999971,0.746268656716412,1,TARGET,502543.69999999995,1003663.7
3,2025-05-20,13:30,2025-05-20,15:15,M&M,163,3061.4,3073.0,1890.7999999999852,0.3789116090677438,1,STOP,504655.49999999994,1005554.5
4,2025-05-21,10:30,2025-05-21,15:15,M&M,161,3114.0,3086.3,-4459.699999999971,-0.8895311496467507,1,STOP,504200.5,1001094.8
5,2025-05-22,11:30,2025-05-22,15:15,M&M,166,3012.6,3016.0,564.4000000000151,0.11285932417181474,1,STOP,501003.20000000007,1001659.2000000001
6,2025-05-28,15:00,2025-05-28,15:15,M&M,167,2997.4,2994.5,-484.3000000000152,-0.09675051711483589,1,TARGET,501093.4000000001,1001174.9000000001
7,2025-05-30,15:15,2025-05-30,15:15,M&M,168,2967.0,2967.0,0.0,0.0,1,TARGET,502718.90000000014,1001174.9000000001
8,2025-06-05,10:30,2025-06-05,15:15,M&M,164,3046.6,3045.0,-262.3999999999851,-0.052517560559309034,1,TARGET,501532.5000000002,1000912.5000000002
9,2025-06-06,15:00,2025-06-06,15:15,M&M,161,3105.2,3103.5,-273.6999999999707,-0.054746876207645824,1,STOP,500975.3000000003,1000638.8000000003
10,2025-06-10,14:45,2025-06-10,15:15,M&M,163,3063.7,3075.2,1874.5,0.3753631230211836,1,STOP,501255.7000000003,1002513.3000000003
11,2025-06-12,13:15,2025-06-12,15:15,M&M,164,3038.5,3008.0,-5002.0,-1.0037847622181997,1,TARGET,504199.3000000003,997511.3000000003
12,2025-06-13,15:00,2025-06-13,15:15,M&M,165,3005.7,3005.9,33.00000000004502,0.0066540240210357935,1,TARGET,501570.80000000034,997544.3000000003
13,2025-06-16,15:00,2025-06-16,15:15,M&M,164,3028.5,3025.0,-574.0,-0.11556876341423147,1,STOP,500870.3000000003,996970.3000000003
14,2025-06-19,14:00,2025-06-19,15:15,M&M,160,3102.0,3089.0,-2080.0,-0.4190844616376531,1,STOP,500650.3000000003,994890.3000000003
15,2025-06-20,15:00,2025-06-20,15:15,M&M,156,3184.2,3189.9,889.2000000000426,0.17900885622763246,1,TARGET,498155.1000000003,995779.5000000003
16,2025-06-25,14:30,2025-06-25,15:15,M&M,155,3208.7,3218.0,1441.5000000000282,0.28983700564091947,1,TARGET,498431.00000000035,997221.0000000003
17,2025-06-26,12:45,2025-06-26,15:15,M&M,156,3187.3,3203.2,2480.3999999999432,0.4988548301069757,1,STOP,500002.2000000003,999701.4000000003
18,2025-07-02,15:15,2025-07-02,15:15,M&M,157,3164.8,3164.8,0.0,0.0,1,TARGET,502827.8000000002,999701.4000000003
19,2025-07-11,15:00,2025-07-11,15:15,M&M,162,3072.0,3071.0,-162.0,-0.03255208333333333,1,TARGET,502037.40000000026,999539.4000000003
20,2025-07-15,15:15,2025-07-15,15:15,M&M,159,3135.0,3135.0,0.0,0.0,1,TARGET,501074.40000000026,999539.4000000003
21,2025-07-16,13:45,2025-07-16,15:15,M&M,156,3194.9,3203.0,1263.5999999999858,0.25352906194246794,1,TARGET,501135.00000000023,1000803.0000000002
22,2025-07-21,15:00,2025-07-21,15:15,M&M,153,3252.0,3246.3,-872.0999999999722,-0.17527675276752208,1,STOP,503247.00000000023,999930.9000000003
23,2025-07-22,12:30,2025-07-22,15:15,M&M,152,3268.0,3260.0,-1216.0,-0.24479804161566704,1,STOP,503194.90000000026,998714.9000000003
24,2025-07-24,15:15,2025-07-24,15:15,M&M,153,3245.0,3245.0,0.0,0.0,1,TARGET,502229.90000000026,998714.9000000003
25,2025-07-28,15:00,2025-07-28,15:15,M&M,155,3207.0,3210.0,465.0,0.09354536950420954,1,STOP,501629.90000000026,999179.9000000003
26,2025-07-29,15:00,2025-07-29,15:15,M&M,156,3193.3,3207.0,2137.1999999999716,0.42902326746625175,1,STOP,501025.1000000002,1001317.1000000002
27,2025-07-30,12:00,2025-07-30,14:30,M&M,158,3160.0,3212.3,8263.400000000029,1.6550632911392464,2,STOP,519.1000000002095,508062.50000000023
28,2025-07-30,14:30,2025-07-30,14:30,M&M,155,3235.6,3212.3,-3611.4999999999577,-0.720113734701438,1,STOP,508062.50000000023,1005969.0000000002
29,2025-08-06,15:15,2025-08-06,15:15,M&M,155,3240.1,3240.1,0.0,0.0,1,TARGET,503753.50000000023,1005969.0000000002
30,2025-08-08,14:00,2025-08-08,15:15,M&M,158,3164.7,3141.8,-3618.1999999999425,-0.7236072929503472,1,TARGET,505946.40000000026,1002350.8000000003
31,2025-08-11,13:45,2025-08-11,15:15,M&M,157,3179.8,3184.1,675.0999999999572,0.13522863073148397,1,TARGET,503122.20000000024,1003025.9000000003
32,2025-08-13,15:00,2025-08-13,15:15,M&M,152,3278.8,3294.0,2310.3999999999724,0.4635842381358978,1,TARGET,504648.3000000002,1005336.3000000003
33,2025-08-14,15:00,2025-08-14,15:15,M&M,154,3263.5,3265.0,231.0,0.04596292324191818,1,STOP,502757.3000000003,1005567.3000000003
34,2025-08-21,15:00,2025-08-21,15:15,M&M,148,3376.4,3377.5,162.79999999998654,0.03257907830825462,1,STOP,505860.10000000027,1005730.1000000003
35,2025-08-22,15:00,2025-08-22,15:15,M&M,147,3404.0,3403.0,-147.0,-0.02937720329024677,1,STOP,505342.1000000003,1005583.1000000003
36,2025-08-26,15:00,2025-08-26,15:15,M&M,151,3326.7,3340.0,2008.3000000000275,0.39979559323053426,1,STOP,503251.4000000004,1007591.4000000004
37,2025-09-01,13:30,2025-09-01,15:15,M&M,153,3274.0,3310.5,5584.5,1.1148442272449604,1,TARGET,506669.4000000004,1013175.9000000004
38,2025-09-02,14:15,2025-09-02,15:15,M&M,156,3235.2,3238.0,436.8000000000284,0.08654797230465448,1,STOP,508484.7000000004,1013612.7000000004
39,2025-09-10,12:00,2025-09-10,15:15,M&M,140,3619.5,3609.0,-1470.0,-0.29009531703273933,1,TARGET,506882.7000000004,1012142.7000000004
40,2025-09-15,14:30,2025-09-15,15:15,M&M,143,3530.0,3531.0,143.0,0.028328611898016994,1,STOP,507352.7000000004,1012285.7000000004
41,2025-09-18,15:00,2025-09-18,15:15,M&M,138,3649.1,3637.0,-1669.7999999999874,-0.331588610890354,1,STOP,508709.90000000043,1010615.9000000004
42,2025-09-19,15:00,2025-09-19,15:15,M&M,140,3590.5,3600.9,1456.0000000000127,0.28965325163626493,1,STOP,507945.9000000004,1012071.9000000004
43,2025-09-24,15:00,2025-09-24,15:15,M&M,141,3571.7,3581.0,1311.3000000000256,0.2603802111039612,1,STOP,508462.2000000004,1013383.2000000004
44,2025-09-25,14:45,2025-09-25,15:15,M&M,142,3544.0,3538.2,-823.6000000000258,-0.16365688487585162,1,TARGET,510135.2000000004,1012559.6000000003
45,2025-09-26,15:15,2025-09-26,15:15,M&M,148,3400.0,3400.0,0.0,0.0,1,TARGET,509359.6000000003,1012559.6000000003
46,2025-09-30,15:15,2025-09-30,15:15,M&M,147,3435.0,3435.0,0.0,0.0,1,TARGET,507614.6000000003,1012559.6000000003
47,2025-10-06,12:15,2025-10-06,15:15,M&M,145,3472.1,3472.0,-14.499999999986812,-0.0028801013795659415,1,STOP,509105.1000000003,1012545.1000000003
48,2025-10-07,10:45,2025-10-07,15:15,M&M,144,3510.2,3497.0,-1900.7999999999738,-0.3760469488917959,1,STOP,507076.30000000034,1010644.3000000003
49,2025-10-08,12:30,2025-10-08,15:15,M&M,146,3440.8,3426.0,-2160.8000000000266,-0.43013252731923335,1,TARGET,508287.50000000023,1008483.5000000002
50,2025-10-14,14:15,2025-10-14,15:15,M&M,146,3452.4,3452.9,73.0,0.01448267871625536,1,STOP,504433.1000000002,1008556.5000000002
51,2025-10-15,12:15,2025-10-15,15:15,M&M,144,3486.8,3491.0,604.7999999999738,0.1204542847309802,1,TARGET,506457.3000000002,1009161.3000000003
52,2025-10-17,15:00,2025-10-17,15:15,M&M,138,3647.2,3656.0,1214.400000000025,0.2412809826716435,1,TARGET,505847.7000000003,1010375.7000000003
53,2025-10-23,15:00,2025-10-23,15:15,M&M,139,3617.6,3627.5,1376.1000000000126,0.2736620964175169,1,STOP,507529.30000000034,1011751.8000000003
54,2025-10-24,15:15,2025-10-24,15:15,M&M,139,3618.2,3618.2,0.0,0.0,1,TARGET,508822.0000000003,1011751.8000000003
55,2025-10-28,15:00,2025-10-28,15:15,M&M,141,3573.3,3581.0,1085.6999999999744,0.2154870847675767,1,STOP,507916.50000000023,1012837.5000000002
56,2025-10-31,15:00,2025-10-31,15:15,M&M,145,3486.9,3490.6,536.4999999999736,0.10611144569674547,1,STOP,507237.00000000023,1013374.0000000002
57,2025-11-04,13:15,2025-11-04,15:15,M&M,142,3562.6,3584.3,3081.4000000000387,0.6091057093134304,1,TARGET,507484.8000000002,1016455.4000000003
58,2025-11-07,14:15,2025-11-07,15:15,M&M,137,3699.1,3685.0,-1931.6999999999875,-0.3811737990321946,1,STOP,509678.70000000024,1014523.7000000002
59,2025-11-11,14:45,2025-11-11,15:15,M&M,135,3746.0,3745.1,-121.50000000001228,-0.024025627335827308,1,STOP,508813.7000000002,1014402.2000000002
60,2025-11-13,15:00,2025-11-13,15:15,M&M,137,3694.5,3697.1,356.19999999998754,0.07037488158072565,1,STOP,508255.7000000002,1014758.4000000001
61,2025-11-17,11:00,2025-11-17,15:15,M&M,136,3721.1,3731.7,1441.5999999999876,0.2848620031711029,1,TARGET,508688.80000000016,1016200.0000000001
62,2025-11-20,14:45,2025-11-20,15:15,M&M,136,3725.6,3711.8,-1876.799999999963,-0.370410135280216,1,TARGET,509518.40000000014,1014323.2000000002
63,2025-11-24,15:00,2025-11-24,15:15,M&M,137,3689.4,3687.0,-328.80000000001246,-0.06505122784192799,1,TARGET,508875.4000000002,1013994.4000000001
64,2025-11-27,15:00,2025-11-27,15:15,M&M,137,3680.6,3679.0,-219.19999999998754,-0.04347117317828368,1,TARGET,509752.2000000001,1013775.2000000002
65,2025-12-01,15:00,2025-12-01,15:15,M&M,135,3743.8,3733.0,-1458.0000000000246,-0.288476948554949,1,TARGET,508362.2000000002,1012317.2000000002
66,2025-12-02,15:00,2025-12-02,15:15,M&M,136,3716.4,3720.9,612.0,0.12108492089118503,1,STOP,506886.80000000016,1012929.2000000002
67,2025-12-03,14:00,2025-12-03,15:15,M&M,138,3654.4,3649.0,-745.2000000000126,-0.14776707530648236,1,TARGET,508622.0000000002,1012184.0000000002
68,2025-12-05,13:30,2025-12-05,15:15,M&M,136,3715.7,3708.3,-1006.3999999999505,-0.19915493715853372,1,STOP,506848.8000000003,1011177.6000000003
69,2025-12-10,14:00,2025-12-10,15:15,M&M,139,3635.2,3633.4,-250.19999999996207,-0.04951584507041503,1,TARGET,505884.80000000034,1010927.4000000004
70,2025-12-15,14:00,2025-12-15,15:15,M&M,140,3610.0,3608.0,-280.0,-0.0554016620498615,1,TARGET,505527.4000000004,1010647.4000000004
71,2025-12-17,15:15,2025-12-17,15:15,M&M,139,3612.5,3612.5,0.0,0.0,1,TARGET,508509.9000000004,1010647.4000000004
72,2025-12-19,15:00,2025-12-19,15:15,M&M,140,3606.0,3602.2,-532.0000000000255,-0.1053799223516412,1,STOP,505807.4000000004,1010115.4000000004
73,2025-12-23,14:45,2025-12-23,15:15,M&M,139,3626.2,3622.0,-583.7999999999747,-0.11582372731784839,1,STOP,506073.6000000004,1009531.6000000003
74,2025-12-26,14:00,2025-12-26,15:15,M&M,139,3619.9,3627.0,986.8999999999874,0.1961380148622865,1,STOP,506365.5000000003,1010518.5000000002
75,2025-12-29,14:00,2025-12-29,15:15,M&M,140,3593.0,3595.0,280.0,0.055663790704146954,1,STOP,507498.50000000023,1010798.5000000002
76,2025-12-30,10:30,2025-12-30,15:15,M&M,138,3647.0,3660.0,1794.0,0.3564573622155196,1,TARGET,507512.50000000023,1012592.5000000002
77,2025-12-31,12:30,2025-12-31,15:15,M&M,136,3695.6,3716.0,2774.4000000000124,0.5520077930511985,1,TARGET,509990.90000000026,1015366.9000000003
78,2026-01-05,15:00,2026-01-05,15:15,M&M,133,3791.3,3790.0,-172.9000000000242,-0.034289030147975144,1,TARGET,511124.00000000023,1015194.0000000002
79,2026-01-07,15:00,2026-01-07,15:15,M&M,135,3749.9,3755.0,688.4999999999877,0.13600362676337793,1,STOP,508957.50000000023,1015882.5000000002
80,2026-01-08,11:00,2026-01-08,15:15,M&M,136,3709.4,3715.0,761.5999999999876,0.15096781150590147,1,STOP,511404.1000000002,1016644.1000000002
81,2026-01-09,15:00,2026-01-09,15:15,M&M,138,3683.0,3678.0,-690.0,-0.13575889220743959,1,TARGET,508390.1000000002,1015954.1000000002
82,2026-01-20,14:15,2026-01-20,15:15,M&M,141,3591.7,3557.5,-4822.199999999974,-0.952195339254387,1,TARGET,509524.40000000026,1011131.9000000003
83,2026-01-22,11:45,2026-01-22,15:15,M&M,142,3547.1,3578.0,4387.800000000013,0.8711341659383748,1,STOP,507443.70000000024,1015519.7000000002
84,2026-01-23,15:00,2026-01-23,15:15,M&M,143,3540.7,3555.0,2044.900000000026,0.4038749399836243,1,STOP,509199.6000000002,1017564.6000000002
85,2026-01-30,10:30,2026-01-30,15:15,M&M,150,3378.1,3444.3,9930.00000000004,1.959681477753775,1,TARGET,510849.6000000002,1027494.6000000002
86,2026-02-01,10:45,2026-02-01,12:15,M&M,146,3509.8,3415.2,-13811.600000000053,-2.695310274089702,2,STOP,1860.1000000002095,500479.30000000016
87,2026-02-01,12:15,2026-02-01,12:15,M&M,151,3398.7,3415.2,2491.5,0.4854797422543914,1,STOP,500479.30000000016,1016174.5000000001
88,2026-02-02,13:15,2026-02-02,15:15,M&M,149,3400.8,3455.9,8209.899999999987,1.6202070101152641,1,TARGET,509455.3000000001,1024384.4000000001
89,2026-02-06,12:30,2026-02-06,15:15,M&M,144,3539.4,3580.0,5846.399999999987,1.1470870769056876,1,STOP,514710.8000000001,1030230.8
90,2026-02-09,10:15,2026-02-09,15:15,M&M,142,3606.0,3616.0,1420.0,0.27731558513588467,1,TARGET,518178.80000000005,1031650.8
91,2026-02-10,14:15,2026-02-10,15:15,M&M,140,3667.2,3677.0,1372.0000000000255,0.2672338568935477,1,TARGET,518242.80000000005,1033022.8
92,2026-02-12,15:00,2026-02-12,15:15,M&M,143,3593.9,3590.0,-557.700000000013,-0.10851720971646653,1,TARGET,519095.10000000003,1032465.1000000001
93,2026-02-18,15:00,2026-02-18,15:15,M&M,146,3528.9,3543.0,2058.5999999999867,0.399557935900703,1,TARGET,517245.70000000007,1034523.7000000001
94,2026-02-19,10:45,2026-02-19,15:15,M&M,148,3488.8,3427.0,-9146.400000000027,-1.7713827103875308,1,TARGET,518181.30000000005,1025377.3
95,2026-02-24,15:00,2026-02-24,15:15,M&M,149,3432.9,3440.0,1057.8999999999864,0.20682222028022687,1,TARGET,513875.2,1026435.2
96,2026-02-25,15:00,2026-02-25,15:15,M&M,147,3490.4,3479.9,-1543.5,-0.3008251203300481,1,STOP,513346.39999999997,1024891.7
97,2026-02-27,15:00,2026-02-27,15:15,M&M,151,3392.6,3402.6,1510.0,0.29475918174851146,1,STOP,512609.1,1026401.7
98,2026-03-05,15:00,2026-03-05,15:15,M&M,153,3336.9,3350.0,2004.299999999986,0.39257993946477,1,TARGET,515855.99999999994,1028406.0
99,2026-03-09,10:30,2026-03-09,15:15,M&M,162,3170.0,3184.5,2349.0,0.4574132492113565,1,STOP,514866.0,1030755.0
100,2026-03-10,15:00,2026-03-10,15:15,M&M,156,3291.1,3296.0,764.4000000000142,0.1488863905685057,1,TARGET,517343.4,1031519.4
101,2026-03-11,10:30,2026-03-11,15:15,M&M,160,3206.3,3178.0,-4528.000000000029,-0.8826373078002738,1,TARGET,518511.4,1026991.4
102,2026-03-12,15:00,2026-03-12,15:15,M&M,169,3034.9,3029.2,-963.3000000000461,-0.18781508451679702,1,TARGET,514093.3,1026028.1
103,2026-03-16,15:00,2026-03-16,15:15,M&M,168,3035.7,3029.0,-1125.5999999999694,-0.22070692097373978,1,STOP,516030.5,1024902.5
104,2026-03-19,14:00,2026-03-19,15:15,M&M,167,3056.3,3056.1,-33.400000000045566,-0.00654386022315456,1,TARGET,514500.39999999997,1024869.1
105,2026-03-20,11:15,2026-03-20,12:15,M&M,165,3096.8,3051.6,-7458.0000000000455,-1.4595711702402567,1,STOP,513897.0999999999,1017411.0999999999
106,2026-03-24,15:15,2026-03-24,15:15,M&M,167,3041.0,3041.0,0.0,0.0,1,TARGET,509564.09999999986,1017411.0999999999
107,2026-03-27,15:00,2026-03-27,15:15,M&M,167,3037.3,3044.0,1118.8999999999696,0.22059065617488616,1,STOP,510181.9999999998,1018529.9999999998
108,2026-03-30,15:00,2026-03-30,15:15,M&M,172,2958.5,2963.9,928.8000000000156,0.18252492817306373,1,STOP,509667.99999999977,1019458.7999999998
109,2026-04-01,15:00,2026-04-01,15:15,M&M,168,3032.5,3024.0,-1428.0,-0.2802967848309975,1,TARGET,509998.7999999998,1018030.7999999998
110,2026-04-02,15:00,2026-04-02,15:15,M&M,168,3014.9,3007.0,-1327.2000000000153,-0.26203190818932937,1,STOP,511527.5999999998,1016703.5999999999
111,2026-04-07,15:00,2026-04-07,15:15,M&M,169,3004.5,3013.0,1436.5,0.28290896987851555,1,TARGET,508943.09999999986,1018140.0999999999
112,2026-04-10,15:00,2026-04-10,15:15,M&M,156,3262.0,3266.0,624.0,0.1226241569589209,1,TARGET,509268.09999999986,1018764.0999999999
113,2026-04-22,10:15,2026-04-22,15:15,M&M,159,3201.6,3150.0,-8204.399999999985,-1.6116941529235354,1,TARGET,509709.6999999999,1010559.7
114,2026-04-23,15:00,2026-04-23,15:15,M&M,166,3040.9,3060.0,3170.599999999985,0.6281035219836203,1,STOP,505770.29999999993,1013730.2999999999
115,2026-04-28,15:00,2026-04-28,15:15,M&M,164,3087.1,3084.8,-377.19999999995525,-0.07450357941108895,1,TARGET,507445.89999999997,1013353.1
116,2026-04-30,10:15,2026-04-30,13:45,M&M,166,3050.8,3116.9,10972.599999999984,2.1666448144748887,1,STOP,506920.29999999993,1024325.7
117,2026-05-05,12:15,2026-05-05,15:15,M&M,163,3126.0,3220.8,15452.40000000003,3.0326295585412724,1,TARGET,514787.69999999995,1039778.1
118,2026-05-11,10:30,2026-05-11,12:00,HEROMOTOCO,100,5158.0,5278.0,12000.0,2.3264831329972857,4,STOP,723.5,528523.5
119,2026-05-11,10:45,2026-05-11,15:15,BHARTIARTL,297,1761.8,1764.9,920.7000000000405,0.17595640821887482,8,STOP,1432.5,525607.8
120,2026-05-11,15:15,2026-05-11,15:15,HINDALCO,514,1022.3,1022.3,0.0,0.0,1,TARGET,145.60000000009313,525607.8
121,2026-05-11,13:15,2026-05-11,15:15,HINDUNILVR,230,2291.7,2309.9,4186.000000000063,0.7941702666143158,10,TARGET,525607.8,1056884.8
